[0:00:12] ちくお: っわこらだ
[0:45:37] tamagocom: 覚醒してる？
[0:45:41] nobume0v0: やっぱ301なんだよなぁ
[0:45:43] owlf_edamame: え、すご
[0:45:45] kiminonamo: www
[0:45:45] しぺぺぺ: 当たるねぇ
[0:45:46] koniro_: 敵無限にいるじゃん
[0:45:49] rina_1113: 普通にうまい
[0:45:50] sigumo_yuka: お母さんw
[0:45:53] 鉛筆びー: うま
[0:45:55] tanuki_pan: ダメージ良き
[0:46:02] 鳥野郎の蘭: おいしいね
[0:46:02] mmoonneeoo: 中身変わったな
[0:46:03] 雪狐0143: 敵無限にいる
[0:46:04] ponkichi1228: もう赤行きそう
[0:46:05] くろやぎちゃん: めっちゃ当てるやん
[0:46:16] kanon_nnn: うまぁ
[0:46:16] dokokara_dokomade: 急にうまい
[0:46:16] tarai100m: わこらだ
[0:46:19] yamugon09: うまいやん
[0:46:27] kiriru2525: やさｃ
[0:46:37] 雪狐0143: やさc
[0:46:38] piisuke0428: やさし
[0:46:45] Nightbot: らっだぁ切り抜きチャンネルはこちら→https://www.youtube.com/channel/UCh-qC7-Ru8a54apFdHnASsA/
[0:46:45] yona_0724: やさｃ
[0:46:46] himasugiruhito: やさc
[0:46:47] an_do121: やさｃ
[0:46:47] amaebi____: やさＣ
[0:46:53] mmoonneeoo: やさc
[0:46:53] kiminonamo: やさc
[0:46:55] ichinomyo_taro: やさc
[0:46:59] amara_2401: やさc
[0:47:02] koniro_: はさまれてんね
[0:47:04] ゆききなこ: やさc
[0:47:05] のこ汰: やさc
[0:47:06] pu_tyan: やさc
[0:47:13] ayunosioyaki0223: やさc
[0:47:18] mmoonneeoo: 激戦区
[0:47:18] rina_1113: やさc
[0:47:19] にわすずめ: やさC
[0:47:19] nobume0v0: 位置きつそ
[0:47:28] dokokara_dokomade: www
[0:47:30] ichinomyo_taro: へったぁ
[0:47:30] koniro_: へへ
[0:47:32] 梨一: www
[0:47:33] kiriru2525: あ
[0:47:33] mizuno0624: へへ穀
[0:47:36] ルロア: へへ穀
[0:47:37] ぎょろっとみかん: へへ穀
[0:47:37] yururano_0: へへ
[0:47:39] raaaarm: へへっ
[0:47:40] world_kohaku: へへ穀
[0:47:42] hanyuneko10: へへ穀
[0:47:43] mimoru_385: ヘヘ穀
[0:47:44] hi_oyu: へへ穀
[0:47:45] kiminonamo: へへ穀
[0:47:45] rito1725: へへ穀
[0:47:46] piisuke0428: へへ
[0:47:47] もえもん: へへ穀
[0:47:49] yamugon09: へへ
[0:47:52] 鉛筆びー: へへ穀
[0:47:52] 鳥野郎の蘭: へへ穀
[0:47:52] kanon_nnn: へへ穀
[0:47:53] ゆききなこ: へへ
[0:47:59] mememe_24: へへ
[0:48:00] pepettochan: へへ穀
[0:48:01] みみと: へへ穀
[0:48:03] にわすずめ: へへ穀
[0:48:04] amaebi____: へへ
[0:48:17] 雪狐0143: へへ穀
[0:48:20] koniro_: つらいな
[0:48:24] oshinagaking: らっだぁっていつも視聴者にバチボコにされて可哀想
[0:48:24] ichinomyo_taro: きつい
[0:48:26] kiriru2525: やっば
[0:48:28] 梨一: えぐいなー
[0:48:28] yururano_0: きつい
[0:48:31] owlf_edamame: きつ
[0:48:36] ayunosioyaki0223: きつ
[0:48:37] しらたま団子: えぐ
[0:48:38] himasugiruhito: きっつ
[0:48:38] にわすずめ: きつ
[0:48:39] ゆききなこ: きつ
[0:48:40] もんじゃ焼きたべたい: きついな
[0:48:40] Nightbot: サブスクライブはこちら https://www.twitch.tv/products/raderaderader/ticket Primeの方は無料でスポンサー登録ができます→  https://twitch.amazon.com/prime
[0:48:42] rina_1113: えぐいてぇ～
[0:48:43] 燐だよ: らっだぁは貶すもんだぞ。
[0:48:44] mememe_24: えぐえぐ
[0:48:44] piisuke0428: きつい
[0:48:45] 暗黙の緑茶: わこらだ
[0:48:50] yamugon09: うわぁ
[0:48:50] mmoonneeoo: きっついな
[0:48:53] まちばり42: きちー
[0:48:55] dokokara_dokomade: おc
[0:48:56] mizuno0624: きちー
[0:48:56] sigumo_yuka: うわぁ
[0:48:56] 雨宮ナナシ: わこらだ
[0:48:56] とりーーも: きついな
[0:48:57] tukuyomi513: GG
[0:48:58] mmoonneeoo: radaoGG radaoGG radaoGG
[0:48:58] tanuki_pan: radaoGG radaoGG radaoGG
[0:48:58] しのんの: radaoGG
[0:48:59] 梨一: radaoGG radaoGG
[0:49:00] ゆきとよ: radaoGG radaoGG
[0:49:01] ssnyzk: 老婆やな
[0:49:01] sunomono8: radaoGG radaoGG radaoGG
[0:49:02] とりーーも: GG
[0:49:02] ayunosioyaki0223: radaoGG radaoGG
[0:49:02] koniro_: きちぃ
[0:49:03] 燐だよ: GG
[0:49:03] mokkii11: いすぎーん
[0:49:04] r1n_t: radaoGG radaoGG radaoGG
[0:49:04] ayunosioyaki0223: wwww
[0:49:05] ssnyzk: radaoGG radaoGG radaoGG
[0:49:06] dokokara_dokomade: でもプラス
[0:49:07] リライトパンダ: radaoGG radaoGG radaoGG
[0:49:07] にわすずめ: GG
[0:49:07] nobume0v0: gg
[0:49:08] kiriru2525: radaoGG radaoGG radaoGG
[0:49:08] mumu_447: radaoGG radaoGG
[0:49:08] kanon_nnn: radaoGG radaoGG radaoGG radaoGG
[0:49:09] 梨一: www
[0:49:09] kiminonamo: gg
[0:49:09] rito1725: GG
[0:49:09] ギンナン: radaoGG radaoGG
[0:49:10] neu_rose: めちゃいた
[0:49:11] syumawok: radaoGG radaoGG
[0:49:11] ドコサヘキサエン: radaoGG radaoGG
[0:49:11] ぎょろっとみかん: これはきつかったね
[0:49:12] dokokara_dokomade: GG
[0:49:12] 鳥野郎の蘭: radaoGG radaoGG
[0:49:12] プムプムポリン: radaoGG
[0:49:12] m_nnm: radaoGG
[0:49:12] なん69: radaoGG radaoGG
[0:49:13] koniro_: でもプラス
[0:49:14] ほしみあ: radaoGG radaoGG
[0:49:14] kotehan31415: 判断が遅い👺
[0:49:14] roy_rag: gg
[0:49:14] ruchi_13: radaoGG
[0:49:14] 鉛筆びー: gg
[0:49:15] zasso115: radaoGG radaoGG
[0:49:15] piisuke0428: gg
[0:49:17] ねるの: radaoGG radaoGG
[0:49:18] 星空くん: radaoGG radaoGG radaoGG
[0:49:18] mitora2916: 名前変えたほうがいいんでない?
[0:49:18] ゆーやんー: どんまい
[0:49:19] cur4kk: radaoNikkori radaoGG radaoGG
[0:49:19] dokokara_dokomade: おー
[0:49:19] sigumo_yuka: gg
[0:49:20] mizuno0624: うぇー
[0:49:22] r_udhimaru: gg
[0:49:25] 15ais: キルポない方がおもんない
[0:49:28] ここねり: おぅぇー
[0:49:28] owlf_edamame: gg
[0:49:29] mokkun_fesiro: ドM
[0:49:29] aika21: radaoGG radaoGG
[0:49:30] mememe_24: GGー
[0:49:31] ゆききなこ: gg
[0:49:32] ディンダン: radaoGG
[0:49:33] coarinko: うぇー
[0:49:34] dia11313: radaoGG radaoGG
[0:49:34] ひかじろ: gg
[0:49:36] yu_ai89: かわ
[0:49:38] くろざき: GG
[0:49:39] waon0209: APEXは戦ってなんぼ
[0:49:41] しなやかしょうゆ: radaoGG radaoGG
[0:49:41] るきち: radaoGG radaoGG
[0:49:42] mmoonneeoo: 今？
[0:49:42] 田中弐号機: かわ
[0:49:42] rz_rilu: gg
[0:49:44] ひろは: 今回名前なにでいくの？
[0:49:47] rina_1113: ggー
[0:49:47] 梨一: 今から？
[0:49:48] dokokara_dokomade: www
[0:49:50] ayunosioyaki0223: www
[0:49:52] sunomono8: wwww
[0:49:53] ドコサヘキサエン: www
[0:49:55] himikokichi_06: www
[0:49:56] かなるる: www
[0:49:57] 梨一: wwww
[0:49:58] kero_ppi1: わかる
[0:49:58] スカイウリ: wwww
[0:49:59] kanon_nnn: wwwwww
[0:49:59] an_do121: wwwwwww
[0:50:01] koniro_: www
[0:50:01] pepettochan: wwww
[0:50:02] みずい1472: がっつまーん
[0:50:02] tukuyomi513: www
[0:50:02] evacoler: www
[0:50:02] にわすずめ: wwwwww
[0:50:03] kiminonamo: www
[0:50:03] rito1725: wwwww
[0:50:05] hi_oyu: wwwww
[0:50:05] lara_3o: wwww
[0:50:05] ずつうがいたい: ww
[0:50:05] himasugiruhito: 全部怖いわ草
[0:50:05] koniro_: 怖いよね
[0:50:07] ゆききなこ: wwwww
[0:50:08] みずいろか: wwwwww
[0:50:08] kainn_1114: wwww
[0:50:10] kiriru2525: ｗｗｗｗｗ
[0:50:10] takesima_jp2: すご
[0:50:10] Lulu__1101: わこらだー
[0:50:10] mameta45: www
[0:50:11] ayunosioyaki0223: 通知来たときめっちゃビビる
[0:50:13] owlf_edamame: www
[0:50:13] tanuki_pan: 怖いけど見ちゃうのね
[0:50:16] charori_1144: charori_1144 subscribed with Prime. 
[0:50:19] yu_ai89: こわ
[0:50:20] しのんの: ガチで怖い
[0:50:23] mmoonneeoo: 雰囲気出てて良い
[0:50:23] みずいろか: 怖いけど見る
[0:50:25] ponharu: あまり驚かないみどりくんはホラーゲームばかりやっている
[0:50:25] しなやかしょうゆ: えらい
[0:50:33] 燐だよ: ホラーゲームは好きだからよくみてる
[0:50:35] ugei0013: マジで怖くて草
[0:50:36] 96cyam: 怖くない
[0:50:36] koniro_: みどりくんのサムネいるたびビクッてする
[0:50:38] にわすずめ: 最新以外こy
[0:50:40] kiminonamo: 暑いからちょうどいい
[0:50:43] しらたま団子: みどりくんがあんま驚かないから安心して見れる
[0:50:46] もっちにあ: サムネでビビる
[0:50:51] ayunosioyaki0223: あー
[0:50:53] tanuki_pan: 見に行ったらめちゃ怖くてビビった
[0:50:53] dokokara_dokomade: あげてたねw
[0:50:55] なつめぐ72: 今北わこらだ
[0:50:56] kiriru2525: さっき見てきたけどこわ
[0:50:57] はれるや: 今見に行ったらガチで怖くて草
[0:50:58] amamizu2525: www
[0:50:59] まちばり42: みたよ
[0:51:00] 梨一: 納得されるの笑う
[0:51:00] ponharu: みたみた
[0:51:00] dokokara_dokomade: みたウェ
[0:51:00] yuuuma_s: 見た！
[0:51:00] ayunosioyaki0223: 見た見たwww
[0:51:00] nazu_7z: まだ
[0:51:01] もんじゃ焼きたべたい: 見た
[0:51:01] orenjinacchan: みた
[0:51:01] ssnyzk: みたよ
[0:51:01] rk_ne4rl: 見たよ
[0:51:02] ぎょろっとみかん: 見た
[0:51:02] とりーーも: みた
[0:51:02] れなぽんぽん: みた
[0:51:02] みずいろか: 見た
[0:51:02] ねねねい: みたよ
[0:51:02] 梨一: みたよ
[0:51:02] moka_0322: みた
[0:51:02] otux2_0205: みた
[0:51:02] プラず: 見たよ
[0:51:02] tako_25__: みた
[0:51:02] _ずー: みたよー
[0:51:02] teirro_818: みてない
[0:51:02] ruan_mt9: みてたよ
[0:51:03] mumadoo: 見てた
[0:51:03] amamizu2525: 見たー
[0:51:03] nashu_noike: 見た
[0:51:03] kuzu92_: 日本語対応してないから訳つけてあげよう
[0:51:03] カイヨ0820: 見た
[0:51:03] 燐だよ: みた
[0:51:03] yona_0724: みたよ
[0:51:03] hururun86: みた
[0:51:03] numawo_: みた
[0:51:03] _こなた_: みた
[0:51:03] himasugiruhito: みたよ
[0:51:03] ruchi_13: みた
[0:51:03] negishio___: みた
[0:51:03] ドコサヘキサエン: みたよ
[0:51:04] dokokara_dokomade: みたw
[0:51:04] sunomono8: みた
[0:51:04] WAON1111: みたー
[0:51:04] オクタ: みたよー
[0:51:04] mizukurage_: みた
[0:51:04] mokupachi88: みた
[0:51:05] さんさんさん: みたよwww
[0:51:05] sjindoa: 全部見たよ
[0:51:05] foxy1003: 極めてた
[0:51:05] ひろは: みたよ
[0:51:05] ikinari_dango: 最高だった
[0:51:05] hoshizukiyo3227: 上げてたね
[0:51:05] 白の六号: みたよ
[0:51:05] ろみ_63: 見た
[0:51:05] shun_c: 見たよ
[0:51:05] kotehan31415: 見た
[0:51:06] non11_piuzo: 見たよ
[0:51:06] tanuki_pan: 寝落ちしてた
[0:51:06] azisai1111: 見たw
[0:51:06] ごり之すけ: 見たよ
[0:51:06] koniro_: みたー
[0:51:06] もんじゃ焼きたべたい: 凄いよね
[0:51:06] kiminonamo: みた
[0:51:06] teisupe_ikuto: みたよ
[0:51:06] huku_mm0v0: 見てないーーー
[0:51:06] みどふぃ: みた
[0:51:06] ゆきとよ: すごい
[0:51:06] みけベロす: みたよ
[0:51:06] るきち: 見たよ
[0:51:07] みそチョコ: みたよ
[0:51:07] yu_ai89: みてない
[0:51:07] ひじき100: みてたよ
[0:51:07] きゃノ: 見たー
[0:51:07] あらんえむかーびぃ: 最後までみたぜい
[0:51:07] fuzi_inari: みた
[0:51:07] toumyou_2525: さすがに寝た
[0:51:08] r1n_t: 見たよ
[0:51:08] remiiiii_28: みた
[0:51:08] もえもん: みたよ
[0:51:08] kankitukeijyosi: みどりくんだ〜
[0:51:08] mmoonneeoo: すごい
[0:51:09] namatamago427: 見た
[0:51:09] ありせ: 見たよ
[0:51:09] hi_oyu: みたよ
[0:51:09] luno_snow: みた
[0:51:09] まちばり42: 二百万いったやつな
[0:51:09] しなやかしょうゆ: みた
[0:51:09] sigumo_yuka: えらー！
[0:51:10] kyouka_ky: 凄い
[0:51:10] kokage_0304: みた
[0:51:10] kero_ppi1: みた
[0:51:10] ねこ丸さん: みた
[0:51:10] sakasa_n: みた
[0:51:10] 256番: みたよ
[0:51:10] amamizu2525: スクショした
[0:51:10] ディンダン: みた
[0:51:11] ugei0013: 見たよw
[0:51:11] リライトパンダ: みた
[0:51:11] kuleimoa: 見た
[0:51:11] にわすずめ: 見た
[0:51:11] もねねん: みたよー
[0:51:11] akasa_1230: とちゅうまでみた！
[0:51:11] rk_ne4rl: 感動した
[0:51:11] rascal_techonol: すごい
[0:51:11] 麹の民_丸爺: 見た
[0:51:11] ayunosioyaki0223: 凄かった
[0:51:11] オクタ: 200超えてたね
[0:51:11] hina_hina_2: みた
[0:51:11] yona_0724: すごかった
[0:51:11] Ichigo_Strawberry15: 今北わこらだ
[0:51:11] kotehan31415: すごかった
[0:51:12] るきち: すごい
[0:51:12] pu_tyan: 見た
[0:51:12] hanyuneko10: みたよ
[0:51:12] れなぽんぽん: ずっと見てたわ
[0:51:12] 梨一: スクショした
[0:51:12] seika89kape30wa: みたー
[0:51:12] rito1725: 見たよ
[0:51:12] しらたま団子: みたよ
[0:51:12] rei_0610: すご
[0:51:13] mokkii11: みたよ
[0:51:13] moppy_1955: 見たよ
[0:51:13] ryon_ryon__: みてたよ
[0:51:13] アオミナ: みた
[0:51:14] そおお: みた
[0:51:14] ぎょろっとみかん: 最後あつかった
[0:51:14] かしぱん_: すご
[0:51:14] sinann365: みたw
[0:51:14] 角角家: 見たー
[0:51:14] arasin2157: 見たよ
[0:51:14] 星空くん: 寝落ちして見れてない…
[0:51:14] mememe_24: 見た
[0:51:14] 椋榎: みた
[0:51:14] kainn_1114: みた
[0:51:14] ディンダン: すごい
[0:51:14] syuga__: みた
[0:51:14] rikuo186: みたー
[0:51:15] rin12027: みたよ
[0:51:15] いのりさん: すげえ
[0:51:15] owlf_edamame: まだ見てない
[0:51:15] nobume0v0: 見たよ
[0:51:15] koniro_: 凄いよね
[0:51:16] hi_oyu: 240万
[0:51:16] rubia0708: やばかった！
[0:51:16] えぬあい: みた
[0:51:16] enpt___qmq: みた
[0:51:16] yukidaruna: 途中からアーカイブで見た
[0:51:16] rioapr03: あれやばかった
[0:51:16] hanyuneko10: すごかった
[0:51:17] riira0107: みた
[0:51:17] もんじゃ焼きたべたい: らだお、寝そうやったやろ
[0:51:17] kank3621: みたー
[0:51:17] toki__02: みた
[0:51:17] radodo26: みた
[0:51:17] suka_c: みた
[0:51:17] にゃんねね: みた
[0:51:17] しーすら: 見たよ
[0:51:17] かみまろ: みたw
[0:51:17] 鉛筆びー: みた
[0:51:17] nyakku0720: 見た
[0:51:17] atuono: みた
[0:51:17] kurosaku03: みた
[0:51:18] 狐日和2014: みたー
[0:51:18] umime: 見た
[0:51:18] 田中弐号機: みたよ
[0:51:18] ayamochi_716: みた
[0:51:18] かんくろー: 見てた
[0:51:18] himasugiruhito: 偉い(๑´ω`ﾉﾉﾞぱちぱちぱち✧
[0:51:18] kero_ppi1: ほんと天才
[0:51:18] kuuhaku417: みた
[0:51:19] Fuku_2929: みたよ
[0:51:19] 椋榎: 感動した
[0:51:19] そぉらぁ: みたー
[0:51:19] wacchan0: みた
[0:51:19] oo1016: えらい
[0:51:19] sakanoooo: 睡眠用BGMにしてたや
[0:51:19] ichigomilk_252: すご
[0:51:19] 福茶丸: 凄かった
[0:51:19] ボンレスブス: みた
[0:51:19] kuleimoa: 凄かった
[0:51:19] プラず: あの跳ね方はやばかった
[0:51:19] hururun86: 寝落ちしながら見てた
[0:51:19] emitsubo723: 見たよ
[0:51:19] poyupofulu2: すごかった
[0:51:20] bc_moimoi: みたよ
[0:51:20] suka_c: 見守った
[0:51:20] koukoukoy: 途中までみて、後で最後の方みた
[0:51:20] riira0107: すごかた
[0:51:20] a_mitsuki: 見たよ
[0:51:20] tokotto: 最後アツかった
[0:51:20] sunomono8: 凄かった
[0:51:21] hoshizukiyo3227: みた
[0:51:21] 枯木です: 見た
[0:51:21] kanon_nnn: みた！！！
[0:51:21] seika89kape30wa: さすみど
[0:51:21] mocharella: みた
[0:51:21] kiminonamo: すごい
[0:51:21] hina_hina_2: 熱かった
[0:51:21] gurimuu: ちょっとみた
[0:51:21] rin12027: 凄かった
[0:51:21] ichigomilk_252: みたかった
[0:51:21] にゃんねね: すごかった
[0:51:22] sidgow: みてない
[0:51:22] fuucyann: みたよー
[0:51:22] kaido_2525: みた
[0:51:22] tanuki_pan: 200万点の男
[0:51:22] 角角家: ね！えらいねー
[0:51:22] ポテチの子: みたー
[0:51:22] しらたま団子: ラストすごかった
[0:51:22] charosenpai: みた
[0:51:23] ドコサヘキサエン: 246万とかだったよね
[0:51:23] えびとまと: 勿論
[0:51:23] 金平糖_2525_: ミタ
[0:51:23] main94: みた
[0:51:23] かりんりんだよぅ: 200万ね
[0:51:23] panndaman1: みた
[0:51:24] プムプムポリン: すごい
[0:51:24] ますおか: 見た
[0:51:24] emma___szn24: 見たよ
[0:51:24] oyasai_rc: 見たすごかった
[0:51:24] mikan_san: メンタルプレデター
[0:51:24] ゆき_りな: 見てたよ
[0:51:24] kank3621: 全部みた
[0:51:25] dokukinoco: あんなに真摯にやってるのびっくりしたw
[0:51:25] スカイウリ: すごいし偉い
[0:51:25] _ずー: あの点数は動画にしてあげるべき！
[0:51:25] mememe_24: えらぁい
[0:51:26] 田中弐号機: みたみた
[0:51:26] mibuxmibu_: 途中で寝落ちしちゃった
[0:51:26] saba_basa_: 見た
[0:51:26] huku_mm0v0: らっだぁのしかみてないわ
[0:51:27] かみまろ: すごい
[0:51:27] にゃんねね: 震えた
[0:51:27] rekuron379: 大逆転200万熱かった
[0:51:27] remiiiii_28: すごかった
[0:51:27] 雪狐0143: すごい
[0:51:28] 12akina16: ラスト熱かった
[0:51:28] nobume0v0: すごかった
[0:51:28] luno_snow: 深夜なのに声出た
[0:51:29] 8分19秒: アーカイブで見た
[0:51:29] えびとまと: やば過ぎ
[0:51:29] chaka_san: エラスギィ
[0:51:30] kuuhaku417: ほんとにすごい
[0:51:30] かがりごまだれ: がんばったよ えらいえらい
[0:51:30] 田中弐号機: えらあい
[0:51:30] taich35: すごかった
[0:51:30] koshiann0804: ん3つはあつかった
[0:51:30] もえもん: あれ凄かった
[0:51:30] やくとみ: みた
[0:51:31] kanon_nnn: 倍出した
[0:51:31] takesima_jp2: やな例だな
[0:51:31] emironi: 最後まで見たよー
[0:51:31] れつれつ: 見たけど途中で寝た
[0:51:32] atuono: 余裕だったもんね
[0:51:33] やくとみ: 叫んだ
[0:51:33] ugei0013: 最後見れてなかったけどすげぇw
[0:51:34] torikera0124: 意識なかったけど見てたよ
[0:51:35] 狐日和2014: らっだぁ死んでたね
[0:51:35] tyontyon: 結局出したのか！すげぇ
[0:51:36] suka_c: 夜中に感動して涙出そうになった
[0:51:37] 大宮瑞樹: えらかった
[0:51:37] ぬしらら: みてた
[0:51:38] hondachaan: 今北わこらだ！
[0:51:38] sidgow: 奢れよ
[0:51:39] yuiponzusuki: 途中で寝ちゃった
[0:51:40] Nightbot: らっだぁ切り抜きチャンネルはこちら→https://www.youtube.com/channel/UCh-qC7-Ru8a54apFdHnASsA/
